"77","Brandon McManus","K","JAC","18","9","7","12","12","14","-","11","6","1","5","6","5","13","3","8","10","8.8","140"
"78","Theo Riddick","RB","FA","10.7","5.1","10.6","6.1","16.3","9.3","6.3","7.7","-","4.1","11.1","15.3","5.6","9.7","4","11.8","5.3","8.7","139"
"79","Cincinnati Bengals","DST","CIN","10","11","3","7","7","4","BYE","13","7","9","5","17","15","4","14","6","6","8.6","138"
"80","T.J. Yeldon","RB","FA","8.2","9.8","5.2","11.9","14.8","-","18.9","-","11.6","9.2","9.7","10.2","21.6","6.8","-","-","-","11.5","137.9"
"81","Duke Johnson Jr.","RB","FA","2.2","4.3","6.5","22.1","10.7","7.1","12.5","8.1","10.8","4.8","-","7.5","5.2","8.9","11","5.6","6.5","8.4","133.8"
"82","New England Patriots","DST","NE","5","13","5","BYE","14","4","4","15","9","5","8","4","3","15","18","9","2","8.3","133"
"83","Zach Ertz","TE","ARI","6.1","3.2","4","2.1","8.5","6.3","8.8","-","6.9","10.3","2.2","-","7.9","12.3","17.8","16.7","19.7","8.9","132.8"
"84","Josh McCown","QB","FA","2.3","-","19.6","22.2","35.5","11.7","8.9","18.2","-","-","-","13.7","-","-","-","-","-","16.5","132.2"
"85","Los Angeles Rams","DST","LAR","8","4","11","10","9","-","25","12","3","2","6","2","2","13","4","17","4","8.3","132"
"86","Alshon Jeffery","WR","FA","10.3","-","-","-","-","24.7","-","22.6","20.1","3.8","-","12.5","10.5","19.7","7.5","-","-","14.6","131.7"
"87","Richard Rodgers","TE","FA","5.3","11.8","2.5","13","7.5","4.4","-","2.6","16.4","11.7","2.2","5","24.6","6.8","1.2","0.7","15.4","8.2","131.1"
"88","Dan Bailey","K","FA","9","8","4","8","8","-","9","14","11","9","6","7","15","1","12","7","3","8.2","131"
"88","Mike Nugent","K","FA","9","6","4","4","10","11","-","13","7","7","8","7","15","9","6","7","8","8.2","131"
"90","Blaine Gabbert","QB","KC","-","-","-","-","-","-","-","-","14.6","-","16.8","15.8","25.3","13.7","10.8","15.9","16.9","16.2","129.7"
"91","Keenan Allen","WR","LAC","24.1","0.6","31.3","15.2","8.7","22.7","13.4","12","-","-","-","-","-","-","-","-","-","16","128"
"92","Tyler Lockett","WR","SEA","5.4","2.7","0","5.9","3.9","0","16.4","5.1","BYE","1.2","19.3","5.3","13.2","25.4","14","4.8","5.3","8","127.9"
"93","Chris Boswell","K","PIT","-","-","-","-","7","17","7","4","12","10","BYE","11","16","18","11","5","8","10.5","126"
"94","Jason Witten","TE","FA","22","9.1","9.5","7.7","3.8","-","10.3","2.6","7.3","6.7","3.7","5.6","7.1","6.5","7.4","1.7","14.8","7.9","125.8"
"95","Josh Lambo","K","FA","9","8","2","14","11","8","9","10","7","-","5","7","5","3","6","10","11","7.8","125"
"95","Dustin Hopkins","K","LAC","-","7","8","11","9","10","7","-","4","18","2","9","12","7","5","6","10","8.3","125"
"97","Mason Crosby","K","FA","7","16","9","5","6","9","-","6","3","5","22","9","3","4","12","0","8","7.8","124"
"98","Stefon Diggs","WR","BUF","-","-","-","11.7","-","16.4","20.7","18.5","5.7","6.6","9.6","5.1","2.6","2.2","19","3.9","1.3","9.5","123.3"
"99","Adam Vinatieri","K","FA","0","1","5","12","11","3","3","17","12","-","7","15","4","10","4","4","15","7.7","123"
"100","Jason Myers","K","SEA","3","13","6","7","7","2","4","-","12","13","13","15","3","10","6","1","7","7.6","122"
"100","Minnesota Vikings","DST","MIN","5","8","15","6","BYE","8","8","2","2","7","1","12","0","2","10","17","19","7.6","122"
"102","Indianapolis Colts","DST","IND","0","4","12","5","6","9","4","7","5","BYE","15","11","0","9","8","14","12","7.6","121"
"103","Green Bay Packers","DST","GB","4","7","8","15","22","6","BYE","1","-2","3","12","2","5","8","14","6","8","7.4","119"
"103","Philadelphia Eagles","DST","PHI","5","8","10","3","14","19","7","BYE","12","7","-1","-2","20","6","1","1","9","7.4","119"
"105","Matt Prater","K","ARI","4","4","0","5","6","13","7","4","BYE","9","13","10","14","2","5","14","8","7.4","118"
"106","New York Jets","DST","NYJ","17","14","3","8","BYE","6","2","-1","14","5","3","8","6","11","11","5","4","7.3","116"
"107","Danny Amendola","WR","FA","3.4","3.7","12.4","-","1.6","14","18.6","1.6","5.2","12.9","16.2","-","17.1","7.6","-1.2","-","2.7","8.3","115.8"
"108","Washington Commanders","DST","WAS","6","5","-1","10","10","12","3","BYE","4","13","0","10","8","5","5","15","10","7.2","115"
"109","Eric Ebron","TE","FA","13.3","12.8","8.1","3.2","-","-","17.4","3.9","-","4.8","0","3.8","7.9","4.2","9.9","6.9","11","7.7","107.2"
"110","Las Vegas Raiders","DST","LV","0","3","10","10","10","-","4","6","1","4","5","7","7","15","7","6","11","6.6","106"
"111","Cole Beasley","WR","FA","4.9","3.4","6.9","9.2","6","-","-2","0","27.7","1.3","1.9","13.4","0","4","5.2","3.9","19.8","6.6","105.6"
"112","Ameer Abdullah","RB","LV","17.4","2.3","11.2","5.4","1","8.4","4.3","0.3","-","2.7","5.1","8","6.7","5.4","13.9","6.8","5.6","6.5","104.5"
"113","Jamison Crowder","WR","NYG","0.7","1.2","9.5","10","12.7","6","7.3","-","8","14","1","2.2","4.4","1.8","1.6","4.3","19.4","6.5","104.1"
"114","Tampa Bay Buccaneers","DST","TB","0","12","4","3","15","BYE","8","10","4","12","18","3","6","2","1","2","4","6.5","104"
"114","Kyle Rudolph","TE","FA","7.8","11.5","2.4","1.7","-","7.9","8","3.2","4","1.2","19.6","8.8","2.8","9.7","3.1","12.3","0","6.5","104"
"116","James White","RB","FA","0","-","5.4","-","0","0","4.5","0.3","-","1.6","17.6","1.6","22.9","12","17.2","11.7","7.8","7.3","102.6"
"117","Dion Lewis","RB","FA","14","20.8","15.2","-","19.3","5.4","-","20.2","7.3","-","-","-","-","-","-","-","-","14.6","102.2"
"118","New York Giants","DST","NYG","12","2","8","10","2","9","16","6","13","7","BYE","2","5","3","2","-1","4","6.3","100"
"119","Le'Veon Bell","RB","FA","-","-","22.7","24.5","20.7","8.8","15.7","6.8","-","-","-","-","-","-","-","-","-","16.5","99.2"
"120","Buffalo Bills","DST","BUF","9","2","15","3","8","-1","10","BYE","7","16","4","0","4","3","-1","11","8","6.1","98"
"121","Detroit Lions","DST","DET","13","3","5","22","-2","2","7","-1","BYE","4","7","9","5","4","1","6","12","6.1","97"
"121","Greg Zuerlein","K","NYJ","10","6","7","6","5","-","6","5","17","7","1","-","-","3","7","6","11","6.9","97"
"123","Jimmy Graham","TE","FA","14.1","1.6","17.8","4.9","4.5","18","4.1","11","-","5.6","5.4","9.5","-","-","-","-","-","8.8","96.5"
"124","Nick Foles","QB","FA","19","10.1","6.9","18.7","1.8","-","6.3","13.3","6.9","6","-","3.3","3.6","-","-","-","-","8.7","96.1"
"125","Robert Woods","WR","HOU","3.7","13.5","5.8","2.8","1.1","6.7","18.9","-","0","3.4","6.4","4","8.9","13.1","6.4","-","-","6.8","94.7"
"126","Atlanta Falcons","DST","ATL","4","5","3","21","12","1","9","2","5","BYE","9","3","5","-2","5","8","3","5.8","93"
"127","Baltimore Ravens","DST","BAL","16","-1","11","5","3","3","3","2","BYE","6","14","9","7","-2","3","10","3","5.8","92"
"128","Melvin Gordon III","RB","FA","6.2","10.3","5.1","5.6","10.9","0.9","2.9","8.6","7.1","-","5.4","10.5","4.8","8.3","5.2","-","-","6.6","91.8"
"129","Alfred Morris","RB","FA","12.1","8.2","1.9","7.5","1.5","3.7","1.2","-","1","12.1","0","9.5","1.2","8.4","8.4","4.9","10","5.7","91.6"
"130","Devin Funchess","WR","FA","1.4","2","1.9","0","-","3.4","2.5","1.3","14.6","5.1","14.4","2.9","7.8","4","10","0","19.5","5.7","90.8"
"131","Jacksonville Jaguars","DST","JAC","6","3","-2","8","1","1","24","BYE","1","10","10","2","4","17","3","-2","4","5.6","90"
"132","DeSean Jackson","WR","FA","0","-","-","-","-","-","-","-","3","5.4","17.2","13.6","15","5.3","24.3","6","-","10","89.8"
"133","Tennessee Titans","DST","TEN","15","1","6","BYE","7","5","8","4","8","5","9","5","6","0","4","2","3","5.5","88"
"134","Randy Bullock","K","FA","7","6","7","-","-","-","-","-","-","5","6","9","11","14","8","9","5","7.9","87"
"135","Miami Dolphins","DST","MIA","9","0","-4","2","BYE","24","12","-2","2","8","7","-3","17","1","4","3","6","5.4","86"
"136","Los Angeles Chargers","DST","LAC","5","4","2","6","6","3","-3","2","11","-","3","4","7","10","6","5","12","5.2","83"
"137","Dwayne Harris","WR","FA","1.1","0","0","13.6","10.2","2.8","5.3","17.2","0.6","17.2","-","3.9","1.3","6.6","1.9","1.1","-","5.5","82.8"
"138","Dontrelle Inman","WR","FA","-","0","0","10.3","0","9.3","3.6","1.5","2.3","-","6.6","15","2","-","9.3","18.2","4","5.9","82.1"
"139","Davante Adams","WR","LV","7.9","5.8","0","-","-","-","-","1.3","14.8","12.9","5.1","2.4","10.1","2.2","5.7","5.7","7.4","6.3","81.3"
"140","DeVante Parker","WR","NE","0","0.8","6.1","0","-","0","0","0","-","-","0","16","13.8","2.6","10.7","11.3","19.1","5.7","80.4"
"141","Cleveland Browns","DST","CLE","1","14","2","1","0","13","5","8","2","4","BYE","10","-3","13","1","4","5","5","80"
"141","Dallas Cowboys","DST","DAL","2","18","-3","3","4","BYE","2","7","1","10","12","2","6","1","5","8","2","5","80"
"141","Ryan Succop","K","FA","6","2","9","-","8","4","1","7","10","5","9","1","6","0","5","0","7","5","80"
"144","Albert Wilson","WR","FA","4","0","0","-","-","13.2","8.6","2.7","-","2.1","7.6","4.8","2.7","16.7","5.5","5.4","3.9","5.5","77.2"
"145","Chicago Bears","DST","CHI","-1","0","4","7","8","4","BYE","3","8","9","6","10","6","5","-3","7","4","4.8","77"
"146","Kyle Juszczyk","RB","SF","3.7","1.6","2.1","0.8","10.6","3.2","9.5","4.4","-","7.2","2.8","2.8","0.3","0","11.1","8","8.8","4.8","76.9"
"147","Marshawn Lynch","RB","FA","14.9","7.7","2.8","-","-","11.9","18.2","9.2","-","11.5","-","-","-","-","-","-","-","10.9","76.2"
"148","Carlos Hyde","RB","FA","31.2","8.1","6.6","2.7","16.2","7","4","-","-","-","-","-","-","-","-","-","-","10.8","75.8"
"149","Chris Hogan","WR","FA","0","1.6","11.7","6.8","12.9","4.1","8.6","-","0","0","12.5","4.9","1.7","3","1.8","4.9","1.1","4.7","75.6"
"150","Kenny Stills","WR","FA","1.7","1.8","0","16.6","-","5.6","0","7.3","8.9","0","12.2","2.2","0","11.9","2.8","2.9","1.6","4.7","75.5"
"151","Chris Thompson","RB","FA","1.1","1.5","18.6","8.7","7.8","6.8","-","-","3.1","8.2","3.2","2.1","4.4","-","-","7.7","1.9","5.8","75.1"
"152","Mohamed Sanu Sr.","WR","FA","4.4","2","4.4","10.4","9.4","4.8","-","2","12.5","1","3.1","1.3","0.7","3.4","2","11.4","2.2","4.7","75"
"153","New Orleans Saints","DST","NO","1","7","1","4","0","18","10","1","1","-1","BYE","3","12","2","1","6","7","4.6","73"
"154","Jerick McKinnon","RB","KC","3.8","0.6","1.8","0.6","-","0.2","4.2","1.8","2.1","1.2","2.5","3.3","3.9","1.3","16.6","22.7","6.3","4.6","72.9"
"155","Jared Cook","TE","FA","11","7.2","1.2","3.7","1.3","-","0.9","8.7","1.5","4.5","5.1","7.8","3.7","1.6","8.4","1","0","4.2","67.6"
"156","Vance McDonald","TE","FA","1","0","-","1.2","1.9","1.5","0.6","1.8","2.9","-","14.5","16.1","2.8","-","1.5","14.6","5.2","4.7","65.6"
"157","San Francisco 49ers","DST","SF","14","-4","-1","4","1","5","10","3","3","BYE","2","2","10","7","6","1","2","4.1","65"
"157","Nick Folk","K","NE","7","9","7","10","-","10","13","9","0","-","-","-","-","-","-","-","-","8.1","65"
"159","Brandon Bolden","RB","LV","1.8","0.8","0","-","0","0","-","0","11.4","-0.3","1.5","17.5","2.9","5.1","6.4","8.5","4.6","4","60.2"
"160","Darren Fells","TE","FA","16.2","0","1.8","2.2","9.5","1.4","-","-","-","3.6","8.3","0","2.7","5.8","6.9","0","1.2","4.3","59.6"
"161","Vernon Davis","TE","FA","6.2","8.7","0","-","-","0","8.1","5.4","0","2.9","9.8","2","3.5","10.9","1","0","0","3.9","58.5"
"162","Cameron Brate","TE","FA","-","-","0","1.2","0","-","1.1","11.8","2.2","1.1","12.2","13.8","2.2","2.6","3.5","5.1","1.5","4.2","58.3"
"163","AJ McCarron","QB","FA","-","-","-","-","-","-","-","-","-0.2","-","-","0.1","0.8","16","11.9","12.1","14.6","7.9","55.3"
"164","Ryan Grant","WR","FA","2","6","1.9","7","0.9","3.2","12.9","-","0","0","0","2.4","0","0","1.8","2.9","9.3","3.1","50.3"
"165","Maxx Williams","TE","FA","2","1.3","5.9","2.7","0.5","4.4","-","0","-","12","3.5","0","-","0","5.6","2.6","8.3","3.5","48.8"
"166","Ryan Griffin","TE","FA","2.3","-","-","-","-","-","-","-","-","5.1","1.6","15.2","10.4","2.5","4","1.8","4.2","5.2","47.1"
"167","Adam Humphries","WR","FA","2.4","0","-","0","-","-","-","2.9","8","3.5","7","3","1.1","7.1","9","1.5","0","3.5","45.5"
"168","J.J. Nelson","WR","FA","0","-2","-","-","-","-","0","8.5","-","-","22.2","6.3","10.4","0","0","0","0","4.1","45.4"
"169","Nelson Agholor","WR","BAL","1","4.6","0","5.9","1","-","-","-","BYE","4.7","2.6","2.5","0","13.7","0","4.5","3.3","3.4","43.8"
"170","Case Keenum","QB","HOU","-","-","-","-","-","-","-","-","BYE","0","5.4","-","-","3.2","17.1","8.5","9.4","7.3","43.6"
"171","Tevin Coleman","RB","FA","8","9.2","-","-","0.3","2","1.4","2.6","0.3","-","2.8","9","2.2","1.5","2.3","-","-","3.5","41.6"
"172","Jay Ajayi","RB","FA","-","-","-","-","-","-","-","-","4.1","4.8","4.6","7.8","3.2","1.5","10.7","2.3","0.2","4.4","39.2"
"173","Taylor Gabriel","WR","FA","3","0.2","4.3","6.2","9.5","1","1.5","5.2","0.8","3.6","-","-","-","-","2.8","0","0","2.9","38.1"
"174","Phillip Dorsett II","WR","LV","3.5","3","11.3","2.1","1.4","4","1.3","-","-","-","-","-","-","0","0.6","4.1","5.9","3.4","37.2"
"175","Nick Williams","WR","FA","1","1.7","1.1","1.3","1.8","1.6","5.8","-","0","-","-","9.1","7","6","0","0","0","2.6","36.4"
"176","Luke Willson","TE","FA","0","4.6","-","2.5","2.7","2.1","0","11.1","-","0","2.5","1.7","4.6","1.3","2.7","0","-","2.6","35.8"
"177","Damien Williams","RB","FA","0.8","9.5","2.7","0.6","-","0.5","1.9","0","0","0","0","2","1.1","2.1","2.2","4.8","6.4","2.2","34.6"
"178","Ty Montgomery","RB","NE","0","5.7","8.4","4","13.9","2.5","-","-","-","-","-","-","-","-","-","-","-","5.8","34.5"
"179","Chris Conley","WR","SF","0","0","2.1","6.3","1.1","3.1","15.3","1.1","-","0","2.2","0","0","0","0","0","3.2","2.2","34.4"
"180","Josh Hill","TE","FA","0","0.7","1.5","8.1","0","5.3","0","1","9.1","0","-","0","2.1","1.1","0","2.2","0.9","2","32"
