"21","Antonio Brown","WR","FA","19.8","11.2","14","14.7","25.1","19","-","22.4","12.7","18.6","20.2","11.2","26.4","6","12.9","37.5","-","18.1","271.7"
"22","Julio Jones","WR","FA","23","8.9","12.1","21.8","8.7","19.4","12.9","-","21.6","20.2","20.8","18.3","2.8","26.6","17.2","10.8","24.3","16.8","269.4"
"23","Mitch Trubisky","QB","PIT","14","14.4","5.6","43.5","-","27.3","31.4","21.9","8","36","14.9","-","-","4.7","19","12.1","10.1","18.8","263"
"24","Michael Thomas","WR","NO","30","24.9","17.9","6.7","9.4","BYE","16.4","10.6","33.1","23","17.2","5.8","6.5","15.3","8.4","22.4","5.4","15.8","253"
"25","James Conner","RB","ARI","31.4","17","12","7.9","32.5","26.9","-","35.7","25.8","13.8","7.9","9.5","20.9","-","-","-","10.9","19.4","252.2"
"26","Adam Thielen","WR","CAR","13.2","25.1","17.5","23.5","21.1","23.8","21.5","19.3","10.7","-","12.1","22.5","11.3","10.3","2.9","10.8","5.2","15.7","250.8"
"27","Melvin Gordon III","RB","FA","23.1","27.6","15.4","27.4","20","34","-","-","18.8","25","18.6","19.6","-","-","-","12.9","8.1","20.9","250.5"
"28","Travis Kelce","TE","KC","1.1","26.4","15.4","17.3","12.5","8.6","12","16.9","25.4","7.6","23.7","BYE","32.8","17.2","9.6","7.9","8.7","15.2","243.1"
"29","JuJu Smith-Schuster","WR","NE","14.4","24.6","16.1","8","11.4","16.6","-","5.3","11.3","17.8","14.4","31.4","7.9","29","6","15","12.2","15.1","241.4"
"29","Mike Evans","WR","TB","24.2","17.3","22.7","8.9","BYE","7.8","14.2","26.9","2.1","6.6","21","14.6","6.8","10.6","14.1","18","25.6","15.1","241.4"
"31","Baker Mayfield","QB","TB","-","-","9.8","12.8","18","12.3","20.9","14.1","17.9","22.6","-","25.9","13.9","13.7","12.1","25","21","17.2","240.1"
"32","James White","RB","FA","13.6","11.9","12.6","27.2","18.7","11.7","25.7","20.4","25.3","5.1","-","8.3","15.3","3.8","6.2","12.4","14.9","14.6","233.1"
"33","Robert Woods","WR","HOU","5.8","11.1","28.7","18.6","17","15.6","10.9","9.5","10","12.6","15.2","-","16.3","9.6","12.8","25.4","3.5","13.9","222.6"
"34","Zach Ertz","TE","ARI","7.3","14.9","9.8","16.2","22","13.8","18.3","10.6","BYE","33.5","2.5","18.6","12.8","6.3","3.7","29","3","13.9","222.3"
"35","Joe Mixon","RB","CIN","23.4","9.2","-","-","19","16.4","6.6","27.3","BYE","9.5","12.7","19","10.5","22.3","26","8.8","11.2","15.9","221.9"
"36","David Johnson","RB","FA","15.2","5.6","14.1","16.7","20.1","11.9","8.5","12","-","33.8","15.9","8.9","7.7","10.1","17.6","13.2","10.3","13.9","221.6"
"37","Kareem Hunt","RB","FA","4.9","14.5","16.4","25","15.9","27","34.6","17.1","32.6","10.6","18.6","-","-","-","-","-","-","19.7","217.2"
"38","Derek Carr","QB","NO","6.2","15.5","13.6","31.6","13.2","4.8","-","27.8","7.3","7.9","15.7","9.8","24.2","18.8","12.1","6.4","1.4","13.5","216.3"
"39","Stefon Diggs","WR","BUF","12.6","31.4","3.7","17.8","16.6","5.7","6.6","22.9","-","-","25.1","18.9","7.4","10.1","13.8","8","14.7","14.4","215.3"
"40","Case Keenum","QB","HOU","19.2","14.5","5.7","7.8","21.1","19.5","8.8","15.4","15.6","BYE","8.2","15.6","10.9","13.8","12.4","14","12.5","13.4","214.9"
"41","George Kittle","TE","SF","11.5","3.2","12.4","21.5","10.8","5","18.3","8.2","18.8","12.8","BYE","8.8","10","30.5","6.6","10.9","25.4","13.4","214.7"
"42","Matthew Stafford","QB","LAR","8","24.7","17.5","20.8","15.2","-","17.6","17","6.6","15.9","13.4","5.4","10","4.7","12.3","4.6","18.4","13.3","212.2"
"43","Keenan Allen","WR","LAC","20.8","9.7","3.9","9.8","13.5","12.3","9.7","BYE","18.2","14.7","19.5","16.7","29.8","16.3","0","8.3","8.4","13.2","211.6"
"44","Josh Allen","QB","BUF","5.6","13","27.7","1.9","9.2","5.4","-","-","-","-","BYE","26.3","28.7","18.3","19.8","11.7","40.5","17.3","208.1"
"45","Phillip Lindsay","RB","FA","17.2","11.6","2","14.9","9.6","9.6","16.1","18.7","9.4","-","24.6","17","28.4","13.1","6.4","6.7","-","13.7","205.3"
"46","Brandin Cooks","WR","DAL","11.8","19.4","12.5","22.1","0","6.3","15.1","9.8","20.4","21.9","14.7","-","8.2","3.7","8.9","7.7","20.7","12.7","203.2"
"47","T.Y. Hilton","WR","FA","13.1","17.8","7.5","13.5","-","-","16.5","3.9","-","9.2","32","16","11.7","24.4","11","17.3","7.1","14.4","201"
"48","Tarik Cohen","RB","FA","5.6","3","8.3","26.9","-","19.6","18.3","17.5","1.8","13.4","4.5","15.4","28.6","10.9","12","2.4","10.2","12.4","198.4"
"49","Jameis Winston","QB","NO","-","-","-","6.5","-","30.7","20.1","8.8","-","-","15.6","22.9","22.8","19.2","4.3","14.8","30.1","17.8","195.8"
"50","Tyler Lockett","WR","SEA","13.4","14.5","16.2","7.8","17.9","9.5","BYE","11.7","3.7","17","9.7","19","12.7","8.4","6.6","11.9","13.9","12.1","193.9"
"51","Derrick Henry","RB","TEN","3.6","5.9","5.7","4.1","5.6","3.1","13.5","BYE","10.2","17.8","4.6","3.9","11.5","47.8","29.7","15","11.1","12.1","193.2"
"52","Carson Wentz","QB","FA","-","-","11.2","20.7","21","24.5","18.7","23.1","-","21.1","0.8","13.2","19.8","18.8","-","-","-","17.6","193.2"
"53","Odell Beckham Jr.","WR","BAL","16.5","7.1","15.4","10.5","27.4","7.4","24.2","17.6","-","21.3","16.5","11","17","-","-","-","-","16","191.8"
"54","Chris Carson","RB","FA","7.4","2.4","19.4","-","13.2","5.9","-","19.4","4","-","12.3","13.3","12.3","15","23.8","23.6","19.4","13.7","191.4"
"55","Chicago Bears","DST","CHI","14","17","13","14","BYE","5","6","5","28","12","15","13","5","20","8","7","8","11.9","190"
"56","Eric Ebron","TE","FA","13.1","10.1","5.8","12.5","27","15","4.6","11.2","-","26.6","0","19","10.2","14.5","1.3","4.3","14","11.8","189.2"
"57","Nick Chubb","RB","CLE","2.1","1.4","0.6","22.5","0.2","2.5","14","8.5","15.5","34.4","BYE","26.3","14.7","16.3","10","12.5","3","11.5","184.5"
"58","Tyler Boyd","WR","CIN","4.1","18.1","22.7","15.5","6.4","21.7","4.2","24.1","BYE","8","9.1","18","12.7","6.7","11.8","-","-","13.1","183.1"
"59","Kenyan Drake","RB","FA","8.1","15","2","2.1","21","7.8","16.7","22.5","5.5","4.8","-","24.1","11.4","14.4","4.9","7.4","12","11.2","179.7"
"60","Adrian Peterson","RB","FA","21.6","6.5","24","-","5.2","9.7","11.2","26.1","4.8","7.9","17.1","5.4","15.8","2.4","8.1","13.2","0","11.2","179"
"61","Amari Cooper","WR","CLE","2.3","16.6","2.7","22.8","1.5","0","-","-","14.3","10.5","5.1","34","9.6","44.7","6.3","4","3.6","11.9","178"
"62","Tevin Coleman","RB","FA","11","14.5","11.7","9.2","4","10.6","15.2","-","30.1","7.8","10","9.8","1.6","4.6","20.5","5.1","11.9","11.1","177.6"
"63","Jarvis Landry","WR","FA","14.1","9.4","16.3","11.4","9.4","2.1","20.7","7.9","8","3.2","-","4.5","13.3","22.6","5.2","9.8","18.7","11","176.6"
"64","Marcus Mariota","QB","PHI","1.6","-","9.1","30.4","4.2","7.2","15.3","-","22.8","21.8","3.1","22.9","21.6","5.8","4.6","5.1","-","12.5","175.4"
"65","Calvin Ridley","WR","JAC","0","14.7","37","19.5","5.8","6.2","6.8","-","16.7","5.5","5.2","17.3","3.7","1.5","6.7","16.5","11.7","10.9","174.8"
"66","Andy Dalton","QB","CAR","16.5","26.6","14.1","24.8","12.9","17.2","7.9","20.2","-","6.9","19.3","8.1","-","-","-","-","-","15.9","174.5"
"67","Blake Bortles","QB","FA","13.2","32.5","8.9","24.3","20.6","10.2","1.4","19.7","-","21.6","3.9","9","-","-","-","4.1","3.8","13.3","173.2"
"68","Kenny Golladay","WR","FA","14.9","17.9","14.3","9.4","17.8","-","4.7","1.7","6.9","16.8","21.3","11.5","6.5","1.5","18.1","8.8","-","11.5","172.1"
"69","Julian Edelman","WR","FA","-","-","-","-","9.2","14.1","12.1","16.2","14.4","15.1","-","16.4","7.5","19.1","12.5","16","17.8","14.2","170.4"
"70","Ka'imi Fairbairn","K","HOU","9","5","12","14","13","8","10","6","8","BYE","13","12","21","3","22","6","8","10.6","170"
"70","Jordan Howard","RB","FA","13.2","8.3","15.1","2.5","-","4.9","11.3","14.1","16.7","3.7","7","2","8.5","10.8","14","14","23.9","10.6","170"
"72","Marlon Mack","RB","FA","-","4.1","-","-","-","9.8","30.9","27.9","-","6.8","13.4","10.6","3.8","9.3","25.4","10.3","17.3","14.1","169.6"
"73","Sam Darnold","QB","SF","13.8","13.5","2.8","11.5","18.4","18","12","12.3","1.2","-","BYE","-","-","9.8","21.6","26","7.5","13","168.4"
"74","Ryan Fitzpatrick","QB","FA","42.3","30","25.1","3","-","-","-","19.6","24","13.7","8.1","-","-","-","-","-","-","20.7","165.8"
"75","Emmanuel Sanders","WR","FA","24.5","11.6","15.8","8.8","11.7","21","24.3","7.1","7.7","-","8.2","18.1","3.9","-","-","-","-","13.6","162.7"
"76","Lamar Miller","RB","FA","11.4","8","11.6","4.9","-","8.1","16.4","19.3","5.8","-","12.3","23.2","12","13.7","0.8","-","12.6","11.4","160.1"
"77","Justin Tucker","K","BAL","12","7","13","16","10","3","5","3","10","BYE","12","11","17","6","8","12","15","10","160"
"78","Jared Cook","TE","FA","22.5","6.9","5.6","27","4","2","-","15.4","3","7.2","10.6","10.2","19.5","15.1","3.3","3","4.3","10","159.6"
"79","Mike Williams","WR","LAC","10.6","9.7","22.1","2","6.3","1.9","12.3","BYE","9.5","0","6.6","16.5","6.7","6","33","1.6","13.9","9.9","158.7"
"80","Aaron Jones","RB","GB","-","-","5.2","14.7","6.9","4.1","BYE","15.6","7.5","30.7","24.8","16.8","13.2","18.1","0.8","-","-","13.2","158.4"
"81","Lamar Jackson","QB","BAL","4.9","0.6","0","1.7","1","2.2","7.1","8.4","1.5","BYE","15.9","20.2","16.5","18.6","16.7","16.1","26.2","9.8","157.5"
"82","Chris Godwin","WR","TB","11.6","14.1","13.9","3.2","BYE","14.6","8.4","6.2","5","13.8","6.5","6.2","18.6","1.8","0","5.4","26.4","9.7","155.7"
"83","Alshon Jeffery","WR","FA","-","-","-","20.5","4.9","23.4","18.3","5.5","-","6.8","5.3","5.4","4.6","14","20","9.7","14.4","11.8","152.8"
"84","Larry Fitzgerald","WR","FA","11.1","4.3","1.9","4.3","4.5","6.4","12","22.2","-","8","15.3","10","6.3","8","11.7","13.6","11.6","9.4","151.2"
"85","Corey Davis","WR","NYJ","9.2","8","4.4","26.6","6.9","2.9","2.5","-","9","22","3.9","21.5","12.9","3.1","4.8","6.1","7.3","9.4","151.1"
"86","Jason Myers","K","SEA","12","9","5","6","11","27","7","5","9","6","-","9","19","10","4","8","4","9.4","151"
"86","Wil Lutz","K","NO","6","8","15","16","8","BYE","6","16","11","17","12","7","4","8","7","8","2","9.4","151"
"88","Adam Humphries","WR","FA","4.2","1.3","4.9","6.6","-","9.7","5.7","11.1","24.9","6.3","13.5","14.4","15.6","6.2","4.3","12.9","9.1","9.4","150.7"
"89","Sterling Shepard","WR","NYG","7.3","3.9","17","20.7","9.5","5.2","19.2","5.4","BYE","10.6","3.2","5.7","4.8","8.7","4.7","14","9.6","9.3","149.5"
"90","Mohamed Sanu Sr.","WR","FA","3.8","2.5","13.6","14.1","15.3","11.6","3.1","-","6.5","5.7","7.9","9.7","5.2","8.4","5.6","19.5","16.9","9.3","149.4"
"91","Austin Ekeler","RB","LAC","21.1","11.3","6.6","12.6","12.4","6","9.3","BYE","3.9","1.9","7.9","21.3","6.8","16.4","-","-","11.8","10.7","149.3"
"92","Matt Breida","RB","NYG","5.6","23.4","13.2","8.6","12.6","12.1","-0.5","4.2","5.2","26.7","-","15.5","7.2","-","12.1","3.1","-","10.6","149"
"92","Los Angeles Rams","DST","LAR","17","13","13","5","1","5","22","7","-2","5","21","BYE","9","8","1","8","16","9.3","149"
"94","Harrison Butker","K","KC","9","6","8","9","13","18","9","6","7","10","9","BYE","12","9","4","13","5","9.2","147"
"94","Houston Texans","DST","HOU","8","2","4","13","7","19","14","4","5","BYE","15","9","18","4","5","6","14","9.2","147"
"96","Golden Tate","WR","FA","17.4","15.3","9.9","29.2","6.7","-","8.6","8.8","-","2.9","6.5","5","20","1.2","6.8","2.3","5.3","9.7","145.9"
"97","T.J. Yeldon","RB","FA","14.4","8.1","12","21.5","22.2","8.5","15.3","12.5","-","8.8","4.2","4.3","10","2.2","1.6","-","-","10.4","145.6"
"98","Mason Crosby","K","FA","7","19","6","14","4","17","-","12","5","7","6","5","5","13","12","13","0","9.1","145"
"99","Ryan Tannehill","QB","TEN","13.6","17.1","26.2","0","7.1","-","-","BYE","-","-","-","17.6","15","23.9","4.4","10","7.6","13","142.5"
"100","Aldrick Rosas","K","FA","10","7","10","4","14","7","6","7","-","9","10","12","15","10","0","10","10","8.8","141"
"101","Dede Westbrook","WR","FA","7.6","15.6","4.6","16.6","7","11.3","3.7","11","-","6.8","2.9","16.2","3.9","18.3","5.6","8.9","0.5","8.8","140.5"
"102","Peyton Barber","RB","FA","6.9","3.4","3.3","3.5","-","18.6","3","14.5","5","7.1","18","13.3","8.5","4.9","15.9","7.1","7.3","8.8","140.3"
"103","Robbie Gould","K","FA","11","14","7","9","0","15","6","7","10","13","-","3","5","9","15","9","6","8.7","139"
"104","Brett Maher","K","FA","0","8","9","15","12","21","6","-","2","9","13","7","8","13","0","11","4","8.6","138"
"104","Stephen Gostkowski","K","FA","9","9","4","8","9","22","8","14","7","6","-","9","6","9","4","6","8","8.6","138"
"104","Alex Smith","QB","FA","19.6","13.1","16.8","-","13.7","15.8","12.7","12.4","16.4","12.7","4.7","-","-","-","-","-","-","13.8","138"
"107","Zay Jones","WR","JAC","4.1","7.3","2.2","5.8","3.5","11","4.2","8.5","3.8","19.3","-","0","22.7","3.7","1.6","15.2","24.3","8.6","137.2"
"108","Joe Flacco","QB","FA","21.7","17.8","15.3","22.2","11.2","11.9","19.6","9.1","8.2","-","-","-","-","-","-","-","-","15.2","137.1"
"109","Sony Michel","RB","LAR","-","4.6","5.4","17.2","17.5","22.6","2","-","-","3.1","-","21.5","7.5","5.7","5.9","17.6","5","10.4","135.6"
"110","Nelson Agholor","WR","BAL","9.5","19","4.4","4.7","6.5","10.6","5","7.8","-","10.8","0","1.7","7.6","5.9","1.3","20.1","18.5","8.3","133.4"
"111","Mark Ingram II","RB","FA","-","-","-","-","20.3","-","5.2","10.7","2.1","23.7","22.3","7.6","3.8","11.8","8.4","10.8","5.3","11","132"
"111","Dalvin Cook","RB","FA","10.5","10.5","-","2","-","-","-","-","12.9","-","0.5","15.1","14.6","16.8","28.8","12.3","8","12","132"
"113","Chosen Anderson","WR","MIA","9.7","2.2","1.2","2.8","25.8","5.4","5.9","-","5.3","-","BYE","3.2","6.8","15.6","19.1","24.5","3.9","9.4","131.4"
"114","Dion Lewis","RB","FA","19.5","4.8","5.5","11.1","4.3","2.4","18.5","-","20.2","7.8","3.7","7.6","4.4","7.7","5.9","4","3.8","8.2","131.2"
"115","New England Patriots","DST","NE","8","3","3","10","7","0","12","20","4","1","BYE","8","10","5","7","10","23","8.2","131"
"116","DeSean Jackson","WR","FA","29.1","20.9","5.2","13.7","-","10.4","10.3","14.7","4.2","9.2","5.8","4","-","-","-","3.3","-","10.9","130.8"
"117","DJ Moore","WR","CHI","0.3","12.3","0.8","-","8.7","5.7","4.4","15.4","5.3","4.5","25.2","13.8","8.5","9.2","2.4","2.9","10.1","8.1","129.5"
"118","Nyheim Hines","RB","BUF","8.7","7","6.8","23.8","12.5","4.5","4.7","9.5","-","3.7","3.9","6","10","3.2","8.4","12.3","4.4","8.1","129.4"
"119","Matt Prater","K","ARI","5","10","14","6","7","-","16","2","9","6","10","4","10","6","1","11","12.3","8.1","129.3"
"120","Greg Zuerlein","K","NYJ","17","-","-","-","-","-","13","8","11","12","12","-","14","8","12","7","14","11.6","128"
"121","Austin Hooper","TE","LV","3.9","14.4","5.8","2.4","12.2","17.6","6.3","-","5.6","16.6","4.7","5.6","12.9","5.7","0","4.6","9.2","8","127.5"
"122","A.J. Green","WR","FA","16.2","27.4","8.3","15.8","14.2","12","15.2","16.1","-","-","-","-","1.2","-","-","-","-","14","126.4"
"123","Denver Broncos","DST","DEN","12","3","4","1","4","7","32","3","5","BYE","7","10","14","6","7","1","10","7.9","126"
"123","Adam Vinatieri","K","FA","13","3","10","10","8","10","5","10","-","3","8","10","0","8","13","4","11","7.9","126"
"123","Baltimore Ravens","DST","BAL","17","-1","6","6","11","21","3","-4","1","BYE","1","12","15","5","7","20","6","7.9","126"
"126","Allen Robinson II","WR","PIT","8.1","13.3","6.5","9.3","-","14.9","0.9","-","-","28.3","5.4","4.7","10.4","6.7","6.9","10.4","-","9.7","125.8"
"127","Kansas City Chiefs","DST","KC","4","-3","4","6","22","0","14","9","5","10","11","BYE","8","4","8","-1","24","7.8","125"
"127","Minnesota Vikings","DST","MIN","18","4","3","-3","13","12","12","2","22","BYE","8","7","2","5","13","7","0","7.8","125"
"129","Nick Mullens","QB","MIN","-","-","-","-","-","-","-","-","22.2","10.1","-","8.7","22.7","18.3","14.8","7.6","19.1","15.4","123.5"
"130","Kerryon Johnson","RB","FA","5.2","9.1","12","12.1","9.5","-","18.9","12.1","5.9","21.9","16.7","-","-","-","-","-","-","12.3","123.4"
"131","Seattle Seahawks","DST","SEA","7","7","15","4","4","17","BYE","10","3","-2","5","2","16","15","5","4","11","7.7","123"
"132","John Brown","WR","FA","12","17.2","11.1","19.4","7.8","3.8","22.9","4.3","3","-","2.8","3","0","9.3","1.4","3.7","1.2","7.7","122.9"
"133","Jalen Richard","RB","FA","12.4","0.3","8.9","5.1","8.7","8.6","-","10.4","6.9","8.4","10.8","2.6","12.1","3.4","8.1","13.1","2.8","7.7","122.6"
"134","Jake Elliott","K","PHI","4","3","8","11","7","10","6","6","BYE","10","1","11","10","5","15","9","6","7.6","122"
"134","Cody Parkey","K","FA","11","6","12","15","-","4","8","6","12","2","11","6","9","7","6","2","5","7.6","122"
"136","Dustin Hopkins","K","LAC","6","11","7","-","9","14","8","10","2","12","3","5","9","0","11","14","0","7.6","121"
"137","Latavius Murray","RB","BUF","4.2","1.9","5.6","4.8","6.6","22.3","21.3","18","11.2","-","0.5","3.3","2.4","0.4","12.8","3.8","1.8","7.6","120.9"
"138","Trey Burton","TE","FA","2","10.2","7.5","15.6","-","10.3","23.1","3.3","9.8","8","1.4","2.8","0","3.2","11.6","5.5","5.8","7.5","120.1"
"139","Washington Commanders","DST","WAS","13","5","7","BYE","0","8","15","15","0","17","10","3","1","3","14","4","5","7.5","120"
"140","Mike Davis","RB","FA","-","0.7","1.2","26.4","14.5","3.1","-","4","14.2","16","6","1.4","1","3.2","12.4","3.1","12.6","8","119.8"
"141","Kyle Rudolph","TE","FA","7.6","10.7","13.3","8.2","6.6","5.7","2.1","5.9","3.8","-","2.3","9.8","5.3","1.7","3.8","28.7","3.9","7.5","119.4"
"142","Taylor Gabriel","WR","FA","5","6.7","6.4","26.9","-","14.4","4.1","7.2","6","0","10.4","8.4","1.2","3.7","4.8","5.1","8.1","7.4","118.4"
"143","Josh Gordon","WR","FA","8.2","-","-","4.2","12","6.7","12","6.2","21.5","10.1","-","9.5","13.3","12.1","2.4","-","-","9.9","118.2"
"144","Indianapolis Colts","DST","IND","5","9","10","8","0","2","19","1","BYE","3","13","3","12","5","16","2","10","7.4","118"
"145","Cole Beasley","WR","FA","10.8","2.3","6.1","7.3","1.3","26.6","9.1","-","3.1","5.7","7.6","1","1.9","2.8","6.2","7.5","18.4","7.4","117.7"
"146","Tyrell Williams","WR","FA","7.8","6.3","4.6","6.3","8.1","25.4","19.8","-","9.3","6.6","3.2","0","1.9","2.9","10.1","1.7","3.3","7.3","117.3"
"146","Curtis Samuel","WR","WAS","-","-","-","BYE","10.7","0","9","4.3","18.8","1.9","14","11.2","12.6","10","3","7.6","14.2","9","117.3"
"148","Ryan Succop","K","FA","11","9","9","9","16","0","7","-","4","10","5","5","8","6","5","8","5","7.3","117"
"149","Kenny Stills","WR","FA","24.6","2.7","13.6","5.5","2.7","6","7","-","2.4","3.6","-","1.1","11.7","23.5","2.2","1","8.3","7.7","115.9"
"149","David Njoku","TE","CLE","2.8","4","4.6","7.7","9.9","15","13.2","0","7.3","2.3","BYE","14.8","2.3","5","4.5","14.8","7.7","7.2","115.9"
"151","Courtland Sutton","WR","DEN","5.5","1.4","4.7","6.6","8.8","7.3","9.3","9.3","7.2","BYE","9.3","1.9","16.5","2.3","6.7","15.5","3","7.2","115.3"
"152","Cooper Kupp","WR","LAR","15.3","9.3","14.8","32.7","18","1.2","-","-","17.4","6.4","-","BYE","-","-","-","-","-","14.4","115.1"
"153","Tennessee Titans","DST","TEN","5","7","12","6","7","2","3","BYE","10","7","-4","3","5","10","17","13","10","7.1","113"
"153","Pittsburgh Steelers","DST","PIT","10","1","17","4","16","3","BYE","7","3","15","9","2","1","6","7","4","8","7.1","113"
"155","Josh Rosen","QB","FA","-","-","0.6","12.5","10.5","7.6","3.2","19.3","-","8.2","13.4","6.1","9.2","7.9","0.1","8.4","6","8.1","112.9"
"156","Antonio Callaway","WR","FA","0","16.3","4","6.9","3.7","3.9","1.9","12.1","6.6","4.9","-","14.2","7.9","0.5","12","0","15.9","6.9","110.8"
"157","LeSean McCoy","RB","FA","2.6","8.8","-","5.2","11.8","10.9","0.1","12.5","4.9","24.3","-","5.8","8.4","0.1","-","3.4","11.4","7.9","110.2"
"158","New Orleans Saints","DST","NO","-4","6","0","8","8","BYE","1","15","-2","9","13","15","15","8","12","6","0","6.9","110"
"159","Leonard Fournette","RB","FA","7","-","-","4","-","-","-","-","-","25.4","21.1","24.3","-","5.1","7.9","14.6","-","13.7","109.4"
"160","Los Angeles Chargers","DST","LAC","-3","10","4","5","11","10","5","BYE","13","13","0","8","2","3","1","6","21","6.8","109"
"160","Jacksonville Jaguars","DST","JAC","13","5","7","9","5","-1","2","8","BYE","1","9","0","17","4","4","17","9","6.8","109"
"162","Duke Johnson Jr.","RB","FA","3","2","4.3","11.6","4.7","12.9","3.9","2.6","25.1","12.6","-","4.4","2.2","-0.6","7.3","9.6","2.9","6.8","108.5"
"163","Vance McDonald","TE","FA","-","4.1","19.2","6.7","1.1","10.3","-","6.2","4","12.4","10.2","4.2","4.8","5.7","8.3","5.4","5.4","7.2","108"
"164","Rob Gronkowski","TE","FA","19.8","2.5","7.1","6.4","10.5","11.2","-","5.8","-","-","-","13.1","4.1","20.7","3.1","0","3.4","8.3","107.7"
"165","Buffalo Bills","DST","BUF","0","1","17","6","12","14","-2","3","2","11","BYE","7","5","4","4","7","16","6.7","107"
"166","Donte Moncrief","WR","FA","1.9","11.4","0.6","19.4","10.6","0","11.1","7.4","-","17.3","1.6","3.4","5.5","7.2","0","6.3","3.1","6.7","106.8"
"167","Brandon McManus","K","JAC","13","8","2","13","4","8","10","5","6","-","5","7","6","2","12","2","3","6.6","106"
"167","Miami Dolphins","DST","MIA","7","13","8","0","6","7","0","-4","25","4","BYE","7","9","1","6","12","5","6.6","106"
"167","Randy Bullock","K","FA","11","11","3","7","11","3","4","8","-","2","3","2","4","11","12","6","8","6.6","106"
"167","Stephen Hauschka","K","FA","3","10","11","0","9","9","3","9","4","13","-","6","3","11","2","7","6","6.6","106"
"171","Michael Crabtree","WR","FA","11.3","8.1","9.6","4.4","9.6","18.3","9.1","4.6","4.7","-","1.2","9.6","5.1","4.6","0","2.5","3","6.6","105.7"
"172","Evan Engram","TE","JAC","2.8","16.2","2.4","-","-","-","3.6","11","BYE","6.6","7.6","-","-","9.2","11.5","14.3","18.6","9.4","103.8"
