"16","Cam Newton","QB","FA","-","19.1","12.7","12.6","15.1","34.1","14.3","5.2","12.3","12.8","18.7","-","14.7","35.3","-","22.3","19.7","17.8","249"
"17","Randall Cobb","WR","NYJ","14.8","21","4.4","26.8","10.9","14.4","21.3","21.1","-","13.2","17.9","7.8","12.8","7.7","14.6","18.6","20.6","15.5","247.9"
"18","Julio Jones","WR","FA","13.1","18.3","32.6","11.2","16","8.9","8.1","7.8","-","15.9","8.9","15.3","29.9","37.4","-","14.2","7.8","16.4","245.4"
"19","Rob Gronkowski","TE","FA","12","5.2","11.9","10.1","19","12.9","9.3","37.4","21","-","15.1","10.3","13.3","18.7","17.1","12.1","-","15","225.4"
"20","Andy Dalton","QB","CAR","18.3","14.7","13.4","-","17.8","19.4","5","20","14.4","-1.8","22","11.9","11.7","26.3","3","14.3","14.6","14.1","225.1"
"21","Alex Smith","QB","FA","9.7","14.4","19.1","22.7","8.9","-","15.7","11.3","16","15.6","4.2","17.9","12.7","16.3","21.6","13.8","-","14.7","220"
"22","Alshon Jeffery","WR","FA","9.6","6.2","15.8","13.1","18.7","16.1","1.9","14.4","-","10.1","25","9.7","23.6","18.5","15.8","16.2","4.4","13.7","219.1"
"23","T.Y. Hilton","WR","FA","6.6","9.5","10.5","14","13.5","32.8","14.2","24.5","14.6","-","3.9","21.7","14.7","30","7","-","0","14.5","217.5"
"24","Mike Evans","WR","TB","6.2","6.9","7.2","14.5","-","13.5","BYE","9.8","27.9","22","36.4","12.2","6.9","18.5","8.3","6.9","13.9","14.1","211.1"
"25","Golden Tate","WR","FA","12.7","8.2","7.6","15.6","22.9","7.9","26.4","24.6","-","16.4","5.9","13","12.9","7","13.8","8.7","6","13.1","209.6"
"26","Lamar Miller","RB","FA","13.8","6.3","15.2","17.7","-","14.8","15.3","11.4","12.2","1.1","10.8","7.2","13.7","11.4","6.2","23.5","23.8","12.8","204.4"
"27","DeAndre Hopkins","WR","TEN","16.9","9.7","14.6","14.9","9.3","1.7","11.8","12","20.5","-","10","6.4","40.3","6.9","10.2","6.3","1.5","12.1","193"
"28","Derek Carr","QB","NO","13.9","16.3","5","8.7","-","25.5","7.1","15.3","12.7","11.7","4.9","11.2","3","22.4","10.9","16.6","6.9","12","192"
"29","Jimmy Graham","TE","FA","12.2","28.8","8.4","16.6","4.6","-","0","14.4","17.8","24.6","4.4","19.7","0","4","11.2","12.3","8.4","11.7","187.4"
"30","LeSean McCoy","RB","FA","14.5","18.2","2.2","1.7","8.6","16.4","-","11.2","12.8","8.2","11.1","19.6","19.9","3","7","19.1","11.9","11.6","185.4"
"31","DeSean Jackson","WR","FA","9.3","2.4","20.2","1.4","24.2","19.5","6.4","16.6","20","-","5.7","4.9","16.9","-","3.9","14.6","15.6","12.1","181.6"
"32","Ryan Fitzpatrick","QB","FA","13.2","13.6","19","12.1","4.5","11","18.1","14.3","19","-","-","-","39.3","12.9","2.8","-","-","15","179.7"
"33","Teddy Bridgewater","QB","FA","-","-","8.7","23.4","-","2.6","7","13.9","16.7","-","8.5","19.6","14.7","19.1","15.6","17.7","12.2","13.8","179.7"
"34","Alfred Morris","RB","FA","9.1","20.5","7.7","16.5","3.2","6","5.4","15","23.9","-","14.2","19.5","9.8","2.2","4.9","14.3","7.2","11.2","179.4"
"35","Greg Olsen","TE","FA","18.3","10.2","15.4","4","22.2","15.2","14.5","2.1","4.5","14.9","8.6","-","8.4","18.2","16","2.6","3.7","11.2","178.8"
"36","Mark Ingram II","RB","FA","18.6","17.9","-","-","-","-","3.9","24","23.5","15.4","13.2","5.2","13.1","4.6","11.9","13","13.1","13.6","177.4"
"37","Julian Edelman","WR","FA","14.6","18","13.9","4.3","6","14.6","7.2","1.9","19.4","-","10.6","14.4","8.3","24.5","18.9","-","-","12.6","176.6"
"38","Houston Texans","DST","HOU","22","9","2","13","8","12","4","7","17","BYE","11","8","12","10","13","12","11","10.7","171"
"39","A.J. Green","WR","FA","22.6","0","13.2","-","14.6","-","-","-","11.6","3.8","21.7","18.1","13.7","33.9","7.4","0","10.2","13.1","170.8"
"40","Stephen Gostkowski","K","FA","10","14","10","2","21","17","9","15","15","-","6","11","3","11","11","5","10","10.6","170"
"41","Jordan Matthews","WR","FA","4.7","2.2","21.9","4.8","5.5","7","-","7.7","11.5","29.3","19.2","10.7","13.1","3.3","0","7.3","20.5","10.5","168.7"
"42","Blake Bortles","QB","FA","-","-","15.9","12.6","5","19.2","8.1","11.6","16.9","11.9","-","6.2","18.6","11.2","6.6","13.6","10.8","12","168.2"
"43","Giovani Bernard","RB","FA","14","25.4","17.9","-","8.2","23.7","2.6","11.7","-","-","-","7.7","5.8","5.1","11.8","16.6","15.9","12.8","166.4"
"44","Sammy Watkins","WR","FA","4.6","21.7","2.9","11","12.2","3.7","28.7","23.2","-","4.7","5","5","2.6","14.2","3.3","15","7.7","10.3","165.5"
"45","Cody Parkey","K","FA","12","12","15","3","10","10","-","10","8","9","8","21","15","2","11","6","10","10.1","162"
"46","Philadelphia Eagles","DST","PHI","13","4","1","19","22","20","BYE","2","7","25","-1","11","14","6","1","6","9","9.9","159"
"47","Buffalo Bills","DST","BUF","9","13","2","10","14","-2","10","16","BYE","9","9","23","18","6","12","1","8","9.9","158"
"48","Brian Hoyer","QB","LV","12.7","12.2","15.4","-","21.8","12.7","4.5","15.1","16.5","8","15.3","8.1","3.7","1.7","-","9.3","-","11.2","156.9"
"49","Frank Gore","RB","FA","6.6","14.5","1","23.9","11.3","3.8","2","-","6.3","14.8","10.4","1.6","4.1","6.3","8.9","21.8","15.9","9.6","153.2"
"50","Adam Vinatieri","K","FA","6","10","16","11","8","9","11","10","19","-","10","12","7","9","5","1","9","9.6","153"
"51","Mohamed Sanu Sr.","WR","FA","8","17.9","11.6","-","15.5","23","6.9","17.7","18.4","3","3.8","13.4","4.3","2.6","0.9","2.1","2.1","9.5","151.3"
"52","Geno Smith","QB","SEA","12.6","17.6","14.6","8.8","-0.6","14.7","16.7","-5.8","-","-","-","4","2.5","15.5","12.8","11.3","26.1","10.8","150.8"
"53","Dan Bailey","K","FA","5","19","11","10","9","15","8","5","7","9","-","7","4","11","9","6","14","9.3","149"
"54","Mason Crosby","K","FA","4","13","1","10","6","10","8","12","-","15","11","7","14","15","8","9","4","9.2","147"
"54","Stephen Hauschka","K","FA","10","3","8","-","11","12","8","9","13","8","8","16","14","7","5","5","10","9.2","147"
"56","Randy Bullock","K","FA","6","13","5","16","5","4","11","13","3","-","14","7","9","11","6","19","3","9.1","145"
"57","Seattle Seahawks","DST","SEA","8","0","6","BYE","2","11","-1","11","14","7","4","13","17","8","10","13","21","9","144"
"58","Travis Kelce","TE","KC","6.4","10.1","11.1","19.3","8.5","BYE","5.3","6.5","14.7","2.9","3.2","8.7","5.1","12.5","12.4","5.1","11.9","9","143.7"
"59","Kenny Stills","WR","FA","-","4","5.8","7.2","2.1","-","18.8","7.7","9.7","4.1","11.2","13.6","24.7","3.8","9.2","9.8","10.7","9.5","142.4"
"60","Justin Tucker","K","BAL","4","14","11","8","9","14","9","15","6","3","BYE","12","15","4","8","1","8","8.8","141"
"61","Jarvis Landry","WR","FA","0","5.4","3.9","3.8","-","16.5","6.6","4.2","13.1","8","11.1","20.5","10.8","8.5","13.9","5.1","8","8.7","139.4"
"62","Los Angeles Rams","DST","LAR","-1","6","9","-","6","2","3","3","16","6","10","15","32","21","5","-2","8","8.7","139"
"63","New England Patriots","DST","NE","6","25","6","-2","14","11","4","13","5","BYE","4","8","3","11","19","6","5","8.6","138"
"63","Baltimore Ravens","DST","BAL","1","15","1","8","10","8","13","6","1","13","BYE","12","5","10","21","2","12","8.6","138"
"65","Keenan Allen","WR","LAC","6.2","8","2.7","18.5","4","4.2","8.8","17.8","6.7","-","10.3","15.4","29.6","1.3","3.3","-","-","9.8","136.8"
"66","Arizona Cardinals","DST","ARI","3","11","3","BYE","1","17","5","7","10","25","13","9","8","10","13","-3","2","8.4","134"
"66","Nick Folk","K","NE","9","8","15","5","0","5","15","7","4","8","-","3","9","17","6","10","13","8.4","134"
"68","Robert Woods","WR","HOU","9.8","1","3.4","3.2","5.2","19.3","1","12.5","-","8.2","2.5","22.3","9.1","5.1","3.2","14.7","11.9","8.3","132.4"
"69","Jason Witten","TE","FA","2.4","5.2","6.9","8.6","7.9","9.4","3.7","15.5","9.2","11.8","-","11","1.3","3.6","10.4","18.5","6.9","8.3","132.3"
"70","Graham Gano","K","NYG","8","12","9","4","8","14","5","10","4","3","5","-","7","12","15","5","11","8.3","132"
"71","Indianapolis Colts","DST","IND","0","1","17","10","14","9","14","1","5","BYE","0","15","14","9","12","-1","10","8.1","130"
"71","Detroit Lions","DST","DET","7","4","16","7","11","21","5","4","BYE","8","5","1","8","13","10","5","5","8.1","130"
"71","Green Bay Packers","DST","GB","-1","4","12","6","22","7","6","0","BYE","17","24","4","1","0","5","16","7","8.1","130"
"74","Allen Hurns","WR","FA","25","2.3","12.8","9.3","4.6","2.8","1.2","6.4","26.7","1.4","-","1.8","6.2","12.1","10","4.1","2.5","8.1","129.2"
"75","San Francisco 49ers","DST","SF","18","1","2","13","3","14","-2","BYE","9","8","16","11","5","1","8","13","9","8.1","129"
"76","Michael Crabtree","WR","FA","3.5","17.7","19.4","6.8","2.1","12.4","4.7","-","6.5","7.7","16","8.3","2.5","10.1","3.4","1","6.1","8","128.2"
"77","Cleveland Browns","DST","CLE","4","12","2","BYE","5","8","8","14","8","17","2","7","7","23","3","6","2","8","128"
"78","Mike Nugent","K","FA","17","6","7","-","5","15","0","9","7","4","10","9","2","3","14","14","5","7.9","127"
"79","Josh McCown","QB","FA","14","17.8","0.3","-","-","-","-","-","-","19.9","20.3","12.8","5.6","12.8","12.3","3.9","7.2","11.5","126.9"
"80","Minnesota Vikings","DST","MIN","22","1","3","4","0","5","15","19","7","BYE","4","1","24","13","1","1","6","7.9","126"
"81","Miami Dolphins","DST","MIA","10","-1","10","17","BYE","4","10","27","22","7","8","-1","8","2","-2","5","-1","7.8","125"
"82","John Brown","WR","FA","9.9","4.5","19.2","-","1.4","6.3","4.6","20.4","1.7","15.8","9.4","7.6","5","0","3.2","6.9","7.1","7.7","123"
"83","Cairo Santos","K","CHI","4","6","4","11","6","-","13","12","6","5","6","8","4","2","8","13","14","7.6","122"
"84","Larry Fitzgerald","WR","FA","2.7","8.1","2.9","-","7.2","18.8","4.1","25.5","9.5","15.7","4.3","-","-","5.4","6.5","5.3","3.9","8.6","119.9"
"85","Nick Foles","QB","FA","14.9","17.4","26.2","3.9","13.6","14.4","-","21.8","7.1","-","-","-","-","-","-","-","-","14.9","119.3"
"86","Dallas Cowboys","DST","DAL","1","10","12","9","3","5","4","6","9","11","BYE","3","2","4","10","12","18","7.4","119"
"86","Denver Broncos","DST","DEN","7","3","8","BYE","4","15","9","6","-1","7","3","-1","13","11","9","9","17","7.4","119"
"88","Greg Zuerlein","K","NYJ","9","14","7","-","4","5","4","1","7","2","20","6","10","4","6","11","8","7.4","118"
"89","Zach Ertz","TE","ARI","15.2","10.6","2.4","4.3","5.4","12.2","-","7.3","0.9","2.2","7.5","5","0","10.9","4.7","19","7.6","7.2","115.2"
"90","Carolina Panthers","DST","CAR","10","14","0","-4","12","1","-2","9","7","-3","5","BYE","4","10","10","9","31","7.1","113"
"90","Pittsburgh Steelers","DST","PIT","3","0","14","3","15","2","7","13","8","5","8","BYE","-3","7","9","12","10","7.1","113"
"92","Brandin Cooks","WR","DAL","19","6.3","11.4","5.6","11.6","-","3.3","24.8","5.3","17.5","8","-","-","-","-","-","-","11.3","112.8"
"93","Jacksonville Jaguars","DST","JAC","10","-1","-2","1","10","4","16","6","5","4","BYE","11","22","1","3","8","13","6.9","111"
"94","New York Giants","DST","NYG","-3","4","10","15","4","5","3","BYE","-3","4","4","3","11","27","11","8","5","6.8","108"
"95","Jared Cook","TE","FA","7.6","6.6","11","-","6.4","9.4","4","1.6","2.2","15.4","3.4","4.2","0","20.1","3.7","6.6","5.2","6.7","107.4"
"96","Tampa Bay Buccaneers","DST","TB","2","5","11","7","8","-1","BYE","5","8","1","22","5","9","5","6","4","8","6.6","105"
"97","Cincinnati Bengals","DST","CIN","8","12","12","BYE","-3","-2","6","5","7","2","6","9","7","-4","17","16","6","6.5","104"
"98","Kansas City Chiefs","DST","KC","4","1","5","16","3","BYE","5","13","7","9","3","3","2","3","10","2","17","6.4","103"
"99","Los Angeles Chargers","DST","LAC","8","4","9","10","16","1","3","-4","-4","-","11","15","-1","11","1","13","5","6.1","98"
"100","Chicago Bears","DST","CHI","3","13","16","-2","7","10","5","-3","BYE","-2","8","17","3","-3","3","12","9","6","96"
"100","Matt Prater","K","ARI","-","-","-","BYE","-","7","6","11","-","10","8","11","12","11","10","8","2","8.7","96"
"102","Drew Stanton","QB","FA","-","6.5","19.4","-","4.7","-","-","-","-","7.7","15.8","6.3","12.5","17.3","4.7","-","-","10.5","94.7"
"103","Atlanta Falcons","DST","ATL","3","0","23","-4","4","3","6","2","BYE","11","8","7","10","-2","1","20","1","5.8","93"
"103","Ryan Succop","K","FA","16","5","1","5","4","11","5","4","-","1","6","6","3","1","12","9","4","5.8","93"
"105","Allen Robinson II","WR","PIT","0.5","9.5","11.4","6.3","7.6","10.8","14","16.7","5.5","10.5","-","BYE","-","-","-","-","-","9.3","92.8"
"106","Mike Glennon","QB","FA","-","-","10.7","18.1","16","18.6","-","10.1","16.1","-","-","-","-","-","-","-","-","14.9","89.6"
"107","Kirk Cousins","QB","MIN","-","17.9","27.6","5.5","19.7","16.2","1.6","-","-","BYE","-","-","-","-","-","-","-","14.7","88.4"
"108","Robert Griffin III","QB","FA","8.9","3.7","-","-","-","-","-","-","14.4","-","12.4","3.3","-","1.3","16","7.9","19.3","9.7","87.4"
"109","Taylor Gabriel","WR","FA","1.8","2.8","8.9","-","11.5","2.9","5.4","7","17.2","4.6","11.7","1.8","0","2.1","0.7","0.6","8.1","5.4","87.1"
"110","Chris Hogan","WR","FA","0","0","0","0","3.7","15.7","6.8","1.9","-","12.2","10.9","1.5","7.8","14.9","1.1","5.8","0.8","5.2","83.1"
"111","Davante Adams","WR","LV","0","7.5","2.1","2.8","7.6","10.7","8.6","11","-","1.5","8.3","1.5","15.1","1.1","1.1","2.7","0","5.1","81.6"
"112","Jerick McKinnon","RB","KC","0.1","2.2","1.8","15.7","6.1","11.2","11.1","8.7","8.3","-","7.8","7.8","-","-","-","-","-","7.3","80.8"
"113","Cole Beasley","WR","FA","6.2","1.5","1.4","2.4","4.3","1.6","0","1.6","1.7","-0.4","-","13.6","4.1","17.7","6.2","9.9","8.7","5","80.5"
"114","Donte Moncrief","WR","FA","1.4","2.1","8.2","2.4","0","0","1.4","20.8","0.7","-","0","6.2","27.5","4.8","0","1.5","3.1","5","80.1"
"115","Tennessee Titans","DST","TEN","14","6","1","-2","2","12","8","4","BYE","1","7","2","5","7","6","4","1","4.9","78"
"116","Theo Riddick","RB","FA","0.4","0","1.6","0.2","-","16.6","-","17.9","-","7.5","4.1","6.7","8.4","0","0.4","2","11.9","5.6","77.7"
"117","Latavius Murray","RB","BUF","0","0.6","0.1","0","-","0","0","0","2.2","1.6","7.4","23.2","-","9.5","8.6","12.3","11.7","5.1","77.2"
"118","New York Jets","DST","NYJ","3","5","6","4","4","2","1","0","1","14","BYE","0","5","9","7","7","9","4.8","77"
"119","Cordarrelle Patterson","RB","ATL","20.3","7.6","7.4","4.8","1.8","2.7","8.2","12.6","1.4","-","3.7","2.8","0","-1.4","2.6","2.1","0","4.8","76.6"
"120","Tavon Austin","WR","FA","5.4","2.1","-","-","4.3","7.1","3.5","2.9","2.8","4","3.1","11.3","10.5","7","3.2","4.5","2.4","4.9","74.1"
"121","Andre Roberts","WR","FA","2.7","9.6","5.8","8.5","11.4","6","2.8","1.6","2.8","-","3.1","1.2","5.6","2.1","9.1","-0.1","1.2","4.6","73.4"
"122","Devonta Freeman","RB","FA","4.3","3.2","0.4","3","10.7","4.1","6.2","7.7","-","1.9","2.8","0.7","3.5","1.8","3.5","15.9","2.6","4.5","72.3"
"123","Brandon McManus","K","JAC","7","6","4","-","13","7","6","5","3","11","1","7","-","0","0","0","0","4.7","70"
"124","Jordan Reed","TE","FA","0.9","-","-","-","-","13.2","7.9","7.5","2.2","-","3.2","-","16.8","4","2.8","1.5","9.5","6.3","69.5"
"125","New Orleans Saints","DST","NO","-1","2","6","-3","5","BYE","7","10","12","6","1","2","4","-4","14","0","8","4.3","69"
"126","Carlos Hyde","RB","FA","11","1","8.1","2.6","4.3","2","3.3","-","2.7","9.6","3.5","5.6","7.2","1.7","5.5","-","-","4.9","68.1"
"127","Washington Commanders","DST","WAS","6","16","-2","-1","3","1","6","10","1","BYE","4","9","3","4","3","7","-2","4.3","68"
"128","Luke Willson","TE","FA","0.6","0","0","-","4.3","2.1","-","8.8","2.1","0","6.6","2.6","5.9","0.6","0","27.4","4.2","4.3","65.2"
"129","Colt McCoy","QB","ARI","-","-","-","BYE","-","-","9.4","17.6","-","-","-","-","26.9","5.1","4","-","-","12.6","62.9"
"130","Travis Benjamin","WR","FA","10","1.1","4.6","-","18.8","3.9","0","0","6.2","6.1","2.8","0","0","3.2","1.4","0","1.4","3.7","59.5"
"131","Las Vegas Raiders","DST","LV","7","0","3","5","-","0","3","1","8","0","6","3","-3","13","2","6","5","3.7","59"
"132","Robbie Gould","K","FA","9","4","10","5","7","7","2","1","-","2","3","3","5","-","-","-","-","4.8","58"
"133","Josh Hill","TE","FA","0","0.4","11.8","7.7","6.8","-","1.3","6.7","0","0","0","3.2","2.2","0","14.5","0","0","3.4","54.6"
"134","Vernon Davis","TE","FA","18.4","5.4","-","1.8","-","4.5","3.1","-","2.9","1.3","1.6","3.6","2.3","3.6","0","0","1.4","3.6","49.9"
"135","Levine Toilolo","TE","FA","9.4","2.3","1.5","1.7","0","4.9","3","3.6","-","0","3.3","2.7","9.5","0.4","0.9","3.7","2.4","3.1","49.3"
"136","Paul Richardson Jr.","WR","FA","0","0","1.2","-","0","-","5.3","3","2.7","0","3.9","0","1.1","3.7","10.5","7.7","8.5","3.2","47.6"
"137","Damien Williams","RB","FA","0","1.9","-0.3","2.3","-","0","2.1","0","6.1","7.6","4.8","0.4","0","1.6","1.9","15.8","3.2","3","47.4"
"138","Kyle Rudolph","TE","FA","8.6","7.8","4.2","-","-","-","-","-","-","-","0","6.5","7.7","1.9","10.4","-","0","5.2","47.1"
"139","Richard Rodgers","TE","FA","0","0","0","6.2","0","0","0.6","7.8","-","1.6","2.4","6.6","10.5","0","0","2.3","6.5","2.8","44.5"
"140","Eric Ebron","TE","FA","0","5.3","0","10.9","1.8","3.3","-","-","-","-","4.2","3.3","3.8","4.3","1.6","0","4.8","3.3","43.3"
"141","Josh Gordon","WR","FA","-","-","-","-","-","-","-","-","-","-","-","16","11","2.5","6.3","6.5","-","8.5","42.3"
"142","Marcedes Lewis","TE","FA","6.5","14.1","-","-","-","-","-","-","-","-","-","0","1.8","8.4","3.2","7.6","0","5.2","41.6"
"143","Danny Amendola","WR","FA","3.1","0","0","0","1.2","0","8.4","1.5","4.5","-","2.3","0","0","2.2","1.6","10.3","4.4","2.5","39.5"
"144","Bruce Miller","TE","FA","0","0","0","0","1.5","2","0.2","-","1","0.3","2.6","5.5","0","7.3","8","1.2","9.2","2.4","38.8"
"145","Benjamin Watson","TE","FA","0.5","0.9","1.5","1.2","6.8","-","0.8","0","0.9","1.8","0","0.9","8","7.8","1","0.7","2.8","2.2","35.6"
"146","Albert Wilson","WR","FA","0","-","-","-","-","-","1.6","0","1.8","0","0","3.7","0","7.3","8.4","11.2","0","2.8","34"
"147","Jack Doyle","TE","FA","0","8.2","2.5","1.2","0","1.9","2.5","0","0","-","0","1.8","1.3","0","0","3.3","10.1","2.1","32.8"
"148","Chad Henne","QB","FA","17.4","11.4","1.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.1","30.2"
"149","Kyle Juszczyk","RB","SF","0","0","12.9","1.8","0","3.9","0.9","2.6","1.7","4.1","-","1.6","0","1.3","-1.1","0","0","1.9","29.7"
"150","Adam Thielen","WR","CAR","0","0","0","0","7.7","0","0","0","0","-","0","0","0","0","0","1.7","14.3","1.5","23.7"
"151","Case Keenum","QB","HOU","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","7.3","15.6","11.5","22.9"
"152","Dontrelle Inman","WR","FA","-","0","-","0","-","0","-","0","0","-","-","-","-","-","-","11.4","10.4","3.1","21.8"
"153","Ryan Griffin","TE","FA","1.1","0","0","0","1.3","0","0","0","0","-","0","0","7.3","3","2.1","4","1.3","1.3","20.1"
"154","Anthony Sherman","RB","FA","0.4","0","1","0","1.7","-","8.2","2.9","0","0","1.8","0.5","0","1.8","0.6","0","0","1.2","18.9"
"155","Logan Paulsen","TE","FA","1","0","1.7","2.3","2.1","0","0","0","0","-","0","0.6","8.1","0","1.4","1.1","0","1.1","18.3"
"156","Rex Burkhead","RB","FA","-","-","-","-","-","0","0","-","2","2.5","5.2","-","-","0","7.4","0","0","1.9","17.1"
"157","Brandon Bolden","RB","LV","1.7","0","0.4","0","0.3","1","0.9","0","0","-","0","0","7.7","0","0","3.2","1.5","1","16.7"
"157","Patrick DiMarco","RB","FA","0","0","5","6.6","0","0","0","0.5","-","0","2.4","0","0","1.4","0","0.8","0","1","16.7"
"157","Virgil Green","TE","FA","1.3","0","1.5","-","0","0","0.3","0","-","-","-","0","1.5","0","0","0","12.1","1.3","16.7"
"160","Derek Carrier","TE","FA","0","5.6","2.8","1.5","2.6","0","1.6","-","1.1","0","0","0","-","-","-","-","-","1.4","15.2"
"161","Lee Smith","TE","FA","-","-","0","0","0","0","0","7.5","-","0","0","1.7","0","1.1","1.1","0","2.3","1","13.7"
"162","Chris Thompson","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.9","2","-","6.5","12.9"
"163","Jimmy Garoppolo","QB","LV","-","-","-","6.8","-0.4","-","-","0.8","-","-","-0.2","-","-","-","0","-","5.2","2","12.2"
"164","Dwayne Harris","WR","FA","7","0","0","2.7","2.5","-2","0","0","1.7","-0.2","-","0","0","0","0","0","0.1","0.7","11.8"
"165","Ryan Grant","WR","FA","0","8.2","0","0","0","0","0","0","0","-","0","0","0","0.9","0","0","1.2","0.6","10.3"
"165","Adrian Peterson","RB","FA","10.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.3","10.3"
"167","Darren Fells","TE","FA","-","-","0","-","-","0","0","0","-","-","-","0","0","0","1.1","3.6","4.9","1","9.6"
"168","James White","RB","FA","-","-","-","5.1","-","-","-","1.7","-","-","-","-","-","-","-","-","1.8","2.9","8.6"
"169","James Develin","RB","FA","0","2.7","0","0","2.1","0.7","0","0","2.3","-","0","0","0","0","0","0","0","0.5","7.8"
"170","Chase Daniel","QB","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-0.1","-","7.9","2.6","7.8"
"171","Luke Stocker","TE","FA","1.3","0","2.5","0","0","0","-","0","0","-","-","1.1","-","0.9","0","1.8","0","0.6","7.6"
"172","Logan Thomas","TE","WAS","-","-","-","-","7.2","-","-","-","-","BYE","-","-","-","-","-","0","-","3.6","7.2"
"173","Blaine Gabbert","QB","KC","-","-","-","-","-","BYE","6","-","-","-","-","-","-","-","-","-","-","6","6"
"174","Marquise Goodwin","WR","CLE","0","0.4","0","BYE","3.9","0","-","-","-","0","-","-","0","1.2","0","0","-","0.6","5.5"
"175","Tyler Eifert","TE","FA","5.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.2","5.2"
"176","Demetrius Harris","TE","FA","0","1.5","0","0","0","-","0","0.9","1.1","-","-","-","-","-","-","-","-","0.4","3.5"
"177","Cameron Brate","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","2.2","0","0","0","0","0.4","2.2"
"178","Joe Webb III","QB","FA","-","-","-","-","-","-","-","0","0","2.1","0","-","-","0","-","0","0","0.3","2.1"
"179","Vance McDonald","TE","FA","0","1.4","-","-","0","0.6","0","-","0","0","0","-","-","-","-","-","-","0.3","2"
"180","Trey Burton","TE","FA","0","0","0","0","0","1","-","0","0","0","0","0","0","-","0","0","0","0.1","1"
"181","Matt Moore","QB","FA","-","-","-","-0.2","-","-","-","-","0.8","-","-","-","-","-","-","-","-","0.3","0.6"
"182","Senorise Perry","RB","FA","0","0","0","0","0","0","0","0","-","0","0","0","0.4","0","0","0","0","0","0.4"
"183","Matt Barkley","QB","BUF","-","-","-","-","-","-","-","-","BYE","0","-","-","-","-","-","-","-","0","0"
"183","Taiwan Jones","RB","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"183","Clark Harris","TE","FA","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Kyle Nelson","TE","FA","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
